match,inn,bat_team,bowl_team,over,runs,wickets,total,last_4
433,1,RCB,MI,8,37,2,151,20
433,1,RCB,MI,9,49,2,151,30
433,1,RCB,MI,10,60,2,151,35
433,1,RCB,MI,11,62,3,151,29
433,1,RCB,MI,12,66,3,151,29
433,1,RCB,MI,13,69,3,151,20
433,1,RCB,MI,14,76,3,151,16
433,1,RCB,MI,15,91,3,151,29
433,1,RCB,MI,16,101,4,151,35
433,1,RCB,MI,17,108,4,151,39
433,1,RCB,MI,18,131,4,151,55
433,1,RCB,MI,19,138,4,151,47
433,1,RCB,MI,20,151,4,151,50
434,1,SRH,DC,1,6,0,146,6
434,1,SRH,DC,2,9,0,146,9
434,1,SRH,DC,3,11,0,146,11
434,1,SRH,DC,4,26,0,146,26
434,1,SRH,DC,5,43,0,146,37
434,1,SRH,DC,6,51,0,146,42
434,1,SRH,DC,7,54,0,146,43
434,1,SRH,DC,8,61,0,146,35
434,1,SRH,DC,9,68,1,146,25
434,1,SRH,DC,10,80,1,146,29
434,1,SRH,DC,11,88,1,146,34
434,1,SRH,DC,12,94,1,146,33
434,1,SRH,DC,13,98,2,146,30
434,1,SRH,DC,14,106,2,146,26
434,1,SRH,DC,15,113,3,146,25
434,1,SRH,DC,16,118,4,146,24
434,1,SRH,DC,17,126,4,146,28
434,1,SRH,DC,18,136,5,146,30
434,1,SRH,DC,19,138,7,146,25
434,1,SRH,DC,20,146,8,146,28
435,1,MI,KXIP,1,5,0,124,5
435,1,MI,KXIP,2,7,1,124,7
435,1,MI,KXIP,3,8,2,124,8
435,1,MI,KXIP,4,12,2,124,12
435,1,MI,KXIP,5,14,2,124,9
435,1,MI,KXIP,6,21,2,124,14
435,1,MI,KXIP,7,26,2,124,18
435,1,MI,KXIP,8,34,2,124,22
435,1,MI,KXIP,9,37,3,124,23
435,1,MI,KXIP,10,45,3,124,24
435,1,MI,KXIP,11,47,4,124,21
435,1,MI,KXIP,12,53,4,124,19
435,1,MI,KXIP,13,56,4,124,19
435,1,MI,KXIP,14,63,5,124,18
435,1,MI,KXIP,15,80,5,124,33
435,1,MI,KXIP,16,97,5,124,44
435,1,MI,KXIP,17,104,7,124,48
435,1,MI,KXIP,18,113,8,124,50
435,1,MI,KXIP,19,116,9,124,36
435,1,MI,KXIP,20,124,9,124,27
436,1,KXIP,SRH,1,7,0,179,7
436,1,KXIP,SRH,2,19,0,179,19
436,1,KXIP,SRH,3,22,0,179,22
436,1,KXIP,SRH,4,33,0,179,33
436,1,KXIP,SRH,5,37,1,179,30
436,1,KXIP,SRH,6,47,1,179,28
436,1,KXIP,SRH,7,51,1,179,29
436,1,KXIP,SRH,8,61,1,179,28
436,1,KXIP,SRH,9,66,1,179,29
436,1,KXIP,SRH,10,77,1,179,30
436,1,KXIP,SRH,11,87,1,179,36
436,1,KXIP,SRH,12,93,2,179,32
436,1,KXIP,SRH,13,102,2,179,36
436,1,KXIP,SRH,14,115,2,179,38
436,1,KXIP,SRH,15,121,2,179,34
436,1,KXIP,SRH,16,134,2,179,41
436,1,KXIP,SRH,17,148,2,179,46
436,1,KXIP,SRH,18,160,3,179,45
436,1,KXIP,SRH,19,168,3,179,47
436,1,KXIP,SRH,20,179,4,179,45
437,1,MI,DC,1,11,0,206,11
437,1,MI,DC,2,14,0,206,14
437,1,MI,DC,3,17,0,206,17
437,1,MI,DC,4,31,0,206,31
437,1,MI,DC,5,33,0,206,22
437,1,MI,DC,6,45,0,206,31
437,1,MI,DC,7,51,1,206,34
437,1,MI,DC,8,61,1,206,30
437,1,MI,DC,9,74,1,206,41
437,1,MI,DC,10,84,1,206,39
437,1,MI,DC,11,90,1,206,39
437,1,MI,DC,12,97,1,206,36
437,1,MI,DC,13,120,1,206,46
437,1,MI,DC,14,132,1,206,48
437,1,MI,DC,15,144,2,206,54
437,1,MI,DC,16,161,2,206,64
437,1,MI,DC,17,171,2,206,51
437,1,MI,DC,18,178,4,206,46
437,1,MI,DC,19,194,4,206,50
437,1,MI,DC,20,206,4,206,45
438,1,KKR,RCB,1,8,0,183,8
438,1,KKR,RCB,2,14,0,183,14
438,1,KKR,RCB,3,18,1,183,18
438,1,KKR,RCB,4,33,1,183,33
438,1,KKR,RCB,5,42,1,183,34
438,1,KKR,RCB,6,51,1,183,37
438,1,KKR,RCB,7,67,1,183,49
438,1,KKR,RCB,8,74,1,183,41
438,1,KKR,RCB,9,82,1,183,40
438,1,KKR,RCB,10,87,1,183,36
438,1,KKR,RCB,11,91,2,183,24
438,1,KKR,RCB,12,100,2,183,26
438,1,KKR,RCB,13,107,2,183,25
438,1,KKR,RCB,14,118,3,183,31
438,1,KKR,RCB,15,124,4,183,33
438,1,KKR,RCB,16,137,5,183,37
438,1,KKR,RCB,17,145,5,183,38
438,1,KKR,RCB,18,161,5,183,43
438,1,KKR,RCB,19,171,5,183,47
438,1,KKR,RCB,20,183,5,183,46
439,1,RCB,KXIP,1,5,0,211,5
439,1,RCB,KXIP,2,11,0,211,11
439,1,RCB,KXIP,3,17,0,211,17
439,1,RCB,KXIP,4,35,0,211,35
439,1,RCB,KXIP,5,53,0,211,48
439,1,RCB,KXIP,6,63,0,211,52
439,1,RCB,KXIP,7,82,0,211,65
439,1,RCB,KXIP,8,93,0,211,58
439,1,RCB,KXIP,9,111,0,211,58
439,1,RCB,KXIP,10,129,0,211,66
439,1,RCB,KXIP,11,147,1,211,65
439,1,RCB,KXIP,12,166,2,211,73
439,1,RCB,KXIP,13,181,2,211,70
439,1,RCB,KXIP,14,199,3,211,70
439,1,RCB,KXIP,15,211,3,211,64
440,1,SRH,DC,1,1,0,158,1
440,1,SRH,DC,2,10,0,158,10
440,1,SRH,DC,3,17,0,158,17
440,1,SRH,DC,4,32,0,158,32
440,1,SRH,DC,5,42,0,158,41
440,1,SRH,DC,6,46,1,158,36
440,1,SRH,DC,7,50,2,158,33
440,1,SRH,DC,8,53,2,158,21
440,1,SRH,DC,9,63,2,158,21
440,1,SRH,DC,10,68,3,158,22
440,1,SRH,DC,11,78,3,158,28
440,1,SRH,DC,12,91,3,158,38
440,1,SRH,DC,13,99,3,158,36
440,1,SRH,DC,14,108,4,158,40
440,1,SRH,DC,15,115,4,158,37
440,1,SRH,DC,16,120,5,158,29
440,1,SRH,DC,17,124,5,158,25
440,1,SRH,DC,18,135,6,158,27
440,1,SRH,DC,19,149,6,158,34
440,1,SRH,DC,20,158,7,158,38
441,1,KKR,SRH,1,13,0,171,13
441,1,KKR,SRH,2,22,0,171,22
441,1,KKR,SRH,3,28,0,171,28
441,1,KKR,SRH,4,34,1,171,34
441,1,KKR,SRH,5,41,1,171,28
441,1,KKR,SRH,6,48,2,171,26
441,1,KKR,SRH,7,54,2,171,26
441,1,KKR,SRH,8,63,3,171,29
441,1,KKR,SRH,9,77,3,171,36
441,1,KKR,SRH,10,85,3,171,37
441,1,KKR,SRH,11,91,3,171,37
441,1,KKR,SRH,12,97,3,171,34
441,1,KKR,SRH,13,111,3,171,34
441,1,KKR,SRH,14,130,3,171,45
441,1,KKR,SRH,15,141,3,171,50
441,1,KKR,SRH,16,146,4,171,49
441,1,KKR,SRH,17,155,5,171,44
441,1,KKR,SRH,18,161,5,171,31
441,1,KKR,SRH,19,164,5,171,23
441,1,KKR,SRH,20,171,6,171,25
442,1,DC,RCB,1,10,0,138,10
442,1,DC,RCB,2,13,1,138,13
442,1,DC,RCB,3,21,1,138,21
442,1,DC,RCB,4,33,1,138,33
442,1,DC,RCB,5,41,1,138,31
442,1,DC,RCB,6,43,2,138,30
442,1,DC,RCB,7,48,2,138,27
442,1,DC,RCB,8,62,2,138,29
442,1,DC,RCB,9,67,2,138,26
442,1,DC,RCB,10,75,3,138,32
442,1,DC,RCB,11,80,3,138,32
442,1,DC,RCB,12,82,4,138,20
442,1,DC,RCB,13,89,4,138,22
442,1,DC,RCB,14,93,4,138,18
442,1,DC,RCB,15,98,6,138,18
442,1,DC,RCB,16,107,6,138,25
442,1,DC,RCB,17,115,7,138,26
442,1,DC,RCB,18,125,7,138,32
442,1,DC,RCB,19,134,7,138,36
442,1,DC,RCB,20,138,8,138,31
443,1,SRH,KKR,1,4,0,162,4
443,1,SRH,KKR,2,12,1,162,12
443,1,SRH,KKR,3,15,1,162,15
443,1,SRH,KKR,4,21,1,162,21
443,1,SRH,KKR,5,31,1,162,27
443,1,SRH,KKR,6,43,1,162,31
443,1,SRH,KKR,7,47,1,162,32
443,1,SRH,KKR,8,53,1,162,32
443,1,SRH,KKR,9,62,1,162,31
443,1,SRH,KKR,10,71,3,162,28
443,1,SRH,KKR,11,73,3,162,26
443,1,SRH,KKR,12,82,3,162,29
443,1,SRH,KKR,13,94,3,162,32
443,1,SRH,KKR,14,98,3,162,27
443,1,SRH,KKR,15,109,3,162,36
443,1,SRH,KKR,16,124,4,162,42
443,1,SRH,KKR,17,133,5,162,39
443,1,SRH,KKR,18,143,5,162,45
443,1,SRH,KKR,19,148,7,162,39
443,1,SRH,KKR,20,162,8,162,38
444,1,SRH,RCB,1,7,0,208,7
444,1,SRH,RCB,2,12,0,208,12
444,1,SRH,RCB,3,21,0,208,21
444,1,SRH,RCB,4,27,0,208,27
444,1,SRH,RCB,5,46,0,208,39
444,1,SRH,RCB,6,59,0,208,47
444,1,SRH,RCB,7,65,1,208,44
444,1,SRH,RCB,8,75,1,208,48
444,1,SRH,RCB,9,88,1,208,42
444,1,SRH,RCB,10,97,2,208,38
444,1,SRH,RCB,11,103,2,208,38
444,1,SRH,RCB,12,116,2,208,41
444,1,SRH,RCB,13,120,2,208,32
444,1,SRH,RCB,14,127,3,208,30
444,1,SRH,RCB,15,140,3,208,37
444,1,SRH,RCB,16,147,4,208,31
444,1,SRH,RCB,17,156,5,208,36
444,1,SRH,RCB,18,168,6,208,41
444,1,SRH,RCB,19,184,7,208,44
444,1,SRH,RCB,20,208,7,208,61
445,1,MI,CSK,1,5,0,169,5
445,1,MI,CSK,2,7,0,169,7
445,1,MI,CSK,3,12,1,169,12
445,1,MI,CSK,4,23,2,169,23
445,1,MI,CSK,5,27,2,169,22
445,1,MI,CSK,6,40,2,169,33
445,1,MI,CSK,7,44,2,169,32
445,1,MI,CSK,8,53,2,169,30
445,1,MI,CSK,9,63,2,169,36
445,1,MI,CSK,10,67,2,169,27
445,1,MI,CSK,11,85,2,169,41
445,1,MI,CSK,12,99,2,169,46
445,1,MI,CSK,13,103,3,169,40
445,1,MI,CSK,14,114,3,169,47
445,1,MI,CSK,15,119,4,169,34
445,1,MI,CSK,16,123,4,169,24
445,1,MI,CSK,17,143,4,169,40
445,1,MI,CSK,18,146,4,169,32
445,1,MI,CSK,19,163,4,169,44
445,1,MI,CSK,20,169,4,169,46
446,1,DC,KXIP,1,6,0,172,6
446,1,DC,KXIP,2,12,0,172,12
446,1,DC,KXIP,3,14,1,172,14
446,1,DC,KXIP,4,31,1,172,31
446,1,DC,KXIP,5,41,1,172,35
446,1,DC,KXIP,6,48,1,172,36
446,1,DC,KXIP,7,57,2,172,43
446,1,DC,KXIP,8,65,2,172,34
446,1,DC,KXIP,9,74,2,172,33
446,1,DC,KXIP,10,81,2,172,33
446,1,DC,KXIP,11,88,3,172,31
446,1,DC,KXIP,12,94,3,172,29
446,1,DC,KXIP,13,111,3,172,37
446,1,DC,KXIP,14,122,4,172,41
446,1,DC,KXIP,15,127,5,172,39
446,1,DC,KXIP,16,131,6,172,37
446,1,DC,KXIP,17,142,6,172,31
446,1,DC,KXIP,18,148,6,172,26
446,1,DC,KXIP,19,161,6,172,34
446,1,DC,KXIP,20,172,7,172,41
447,1,RCB,KKR,1,14,0,182,14
447,1,RCB,KKR,2,21,1,182,21
447,1,RCB,KKR,3,28,1,182,28
447,1,RCB,KKR,4,34,1,182,34
447,1,RCB,KKR,5,49,1,182,35
447,1,RCB,KKR,6,57,1,182,36
447,1,RCB,KKR,7,59,1,182,31
447,1,RCB,KKR,8,68,1,182,34
447,1,RCB,KKR,9,71,2,182,22
447,1,RCB,KKR,10,87,2,182,30
447,1,RCB,KKR,11,101,2,182,42
447,1,RCB,KKR,12,111,2,182,43
447,1,RCB,KKR,13,121,2,182,50
447,1,RCB,KKR,14,126,2,182,39
447,1,RCB,KKR,15,137,4,182,36
447,1,RCB,KKR,16,142,4,182,31
447,1,RCB,KKR,17,147,4,182,26
447,1,RCB,KKR,18,160,4,182,34
447,1,RCB,KKR,19,166,5,182,29
447,1,RCB,KKR,20,182,7,182,40
448,1,RR,SRH,1,7,1,133,7
448,1,RR,SRH,2,12,1,133,12
448,1,RR,SRH,3,22,1,133,22
448,1,RR,SRH,4,28,1,133,28
448,1,RR,SRH,5,43,1,133,36
448,1,RR,SRH,6,51,1,133,39
448,1,RR,SRH,7,60,2,133,38
448,1,RR,SRH,8,61,2,133,33
448,1,RR,SRH,9,67,3,133,24
448,1,RR,SRH,10,75,3,133,24
448,1,RR,SRH,11,79,3,133,19
448,1,RR,SRH,12,91,3,133,30
448,1,RR,SRH,13,97,3,133,30
448,1,RR,SRH,14,100,5,133,25
448,1,RR,SRH,15,102,6,133,23
448,1,RR,SRH,16,111,6,133,20
448,1,RR,SRH,17,121,6,133,24
448,1,RR,SRH,18,124,7,133,24
448,1,RR,SRH,19,130,8,133,28
448,1,RR,SRH,20,133,9,133,22
449,1,KKR,CSK,1,19,0,207,19
449,1,KKR,CSK,2,21,1,207,21
449,1,KKR,CSK,3,34,1,207,34
449,1,KKR,CSK,4,36,1,207,36
449,1,KKR,CSK,5,48,1,207,29
449,1,KKR,CSK,6,65,2,207,44
449,1,KKR,CSK,7,74,2,207,40
449,1,KKR,CSK,8,81,2,207,45
449,1,KKR,CSK,9,89,4,207,41
449,1,KKR,CSK,10,91,5,207,26
449,1,KKR,CSK,11,97,5,207,23
449,1,KKR,CSK,12,106,5,207,25
449,1,KKR,CSK,13,111,5,207,22
449,1,KKR,CSK,14,121,5,207,30
449,1,KKR,CSK,15,126,5,207,29
449,1,KKR,CSK,16,141,5,207,35
449,1,KKR,CSK,17,160,5,207,49
449,1,KKR,CSK,18,171,6,207,50
449,1,KKR,CSK,19,192,6,207,66
449,1,KKR,CSK,20,207,6,207,66
450,1,RR,DC,1,6,0,156,6
450,1,RR,DC,2,14,1,156,14
450,1,RR,DC,3,19,1,156,19
450,1,RR,DC,4,28,1,156,28
450,1,RR,DC,5,43,2,156,37
450,1,RR,DC,6,51,2,156,37
450,1,RR,DC,7,58,2,156,39
450,1,RR,DC,8,62,2,156,34
450,1,RR,DC,9,77,2,156,34
450,1,RR,DC,10,84,2,156,33
450,1,RR,DC,11,90,3,156,32
450,1,RR,DC,12,99,3,156,37
450,1,RR,DC,13,108,3,156,31
450,1,RR,DC,14,113,4,156,29
450,1,RR,DC,15,117,4,156,27
450,1,RR,DC,16,127,4,156,28
450,1,RR,DC,17,146,4,156,38
450,1,RR,DC,18,156,5,156,43
451,1,MI,SRH,1,1,0,155,1
451,1,MI,SRH,2,11,1,155,11
451,1,MI,SRH,3,28,1,155,28
451,1,MI,SRH,4,44,1,155,44
451,1,MI,SRH,5,53,1,155,52
451,1,MI,SRH,6,59,3,155,48
451,1,MI,SRH,7,60,3,155,32
451,1,MI,SRH,8,64,3,155,20
451,1,MI,SRH,9,78,4,155,25
451,1,MI,SRH,10,84,4,155,25
451,1,MI,SRH,11,88,4,155,28
451,1,MI,SRH,12,93,4,155,29
451,1,MI,SRH,13,96,4,155,18
451,1,MI,SRH,14,106,4,155,22
451,1,MI,SRH,15,117,5,155,29
451,1,MI,SRH,16,127,5,155,34
451,1,MI,SRH,17,135,5,155,39
451,1,MI,SRH,18,141,6,155,35
451,1,MI,SRH,19,144,8,155,27
451,1,MI,SRH,20,155,8,155,28
452,1,KXIP,RCB,1,16,0,161,16
452,1,KXIP,RCB,2,25,0,161,25
452,1,KXIP,RCB,3,33,0,161,33
452,1,KXIP,RCB,4,37,3,161,37
452,1,KXIP,RCB,5,49,3,161,33
452,1,KXIP,RCB,6,51,3,161,26
452,1,KXIP,RCB,7,62,3,161,29
452,1,KXIP,RCB,8,73,3,161,36
452,1,KXIP,RCB,9,81,3,161,32
452,1,KXIP,RCB,10,86,3,161,35
452,1,KXIP,RCB,11,96,3,161,34
452,1,KXIP,RCB,12,100,4,161,27
452,1,KXIP,RCB,13,104,5,161,23
452,1,KXIP,RCB,14,114,6,161,28
452,1,KXIP,RCB,15,125,7,161,29
452,1,KXIP,RCB,16,130,7,161,30
452,1,KXIP,RCB,17,138,7,161,34
452,1,KXIP,RCB,18,147,8,161,33
452,1,KXIP,RCB,19,158,9,161,33
452,1,KXIP,RCB,20,161,10,161,31
453,1,MI,DC,1,19,0,204,19
453,1,MI,DC,2,30,0,204,30
453,1,MI,DC,3,45,0,204,45
453,1,MI,DC,4,58,0,204,58
453,1,MI,DC,5,72,0,204,53
453,1,MI,DC,6,90,0,204,60
453,1,MI,DC,7,93,0,204,48
453,1,MI,DC,8,99,0,204,41
453,1,MI,DC,9,109,1,204,37
453,1,MI,DC,10,114,1,204,24
453,1,MI,DC,11,118,2,204,25
453,1,MI,DC,12,129,2,204,30
453,1,MI,DC,13,149,2,204,40
453,1,MI,DC,14,157,2,204,43
453,1,MI,DC,15,166,2,204,48
453,1,MI,DC,16,175,4,204,46
453,1,MI,DC,17,184,4,204,35
453,1,MI,DC,18,192,5,204,35
453,1,MI,DC,19,196,6,204,30
453,1,MI,DC,20,204,7,204,29
454,1,KKR,SRH,1,1,0,145,1
454,1,KKR,SRH,2,10,0,145,10
454,1,KKR,SRH,3,21,1,145,21
454,1,KKR,SRH,4,23,1,145,23
454,1,KKR,SRH,5,37,1,145,36
454,1,KKR,SRH,6,49,1,145,39
454,1,KKR,SRH,7,52,1,145,31
454,1,KKR,SRH,8,55,2,145,32
454,1,KKR,SRH,9,59,2,145,22
454,1,KKR,SRH,10,70,2,145,21
454,1,KKR,SRH,11,84,3,145,32
454,1,KKR,SRH,12,89,3,145,34
454,1,KKR,SRH,13,94,4,145,35
454,1,KKR,SRH,14,101,5,145,31
454,1,KKR,SRH,15,111,5,145,27
454,1,KKR,SRH,16,116,5,145,27
454,1,KKR,SRH,17,118,6,145,24
454,1,KKR,SRH,18,127,6,145,26
454,1,KKR,SRH,19,141,7,145,30
454,1,KKR,SRH,20,145,8,145,29
455,1,RR,RCB,1,1,0,231,1
455,1,RR,RCB,2,10,0,231,10
455,1,RR,RCB,3,24,0,231,24
455,1,RR,RCB,4,36,0,231,36
455,1,RR,RCB,5,46,0,231,45
455,1,RR,RCB,6,56,1,231,46
455,1,RR,RCB,7,59,2,231,35
455,1,RR,RCB,8,68,2,231,32
455,1,RR,RCB,9,73,2,231,27
455,1,RR,RCB,10,81,2,231,25
455,1,RR,RCB,11,91,2,231,32
455,1,RR,RCB,12,107,2,231,39
455,1,RR,RCB,13,122,3,231,49
455,1,RR,RCB,14,135,3,231,54
455,1,RR,RCB,15,140,3,231,49
455,1,RR,RCB,16,155,3,231,48
455,1,RR,RCB,17,170,3,231,48
455,1,RR,RCB,18,186,3,231,51
455,1,RR,RCB,19,203,4,231,63
455,1,RR,RCB,20,231,4,231,76
456,1,KXIP,CSK,1,10,0,198,10
456,1,KXIP,CSK,2,15,0,198,15
456,1,KXIP,CSK,3,20,0,198,20
456,1,KXIP,CSK,4,39,0,198,39
456,1,KXIP,CSK,5,53,0,198,43
456,1,KXIP,CSK,6,76,0,198,61
456,1,KXIP,CSK,7,93,0,198,73
456,1,KXIP,CSK,8,97,1,198,58
456,1,KXIP,CSK,9,103,1,198,50
456,1,KXIP,CSK,10,116,1,198,40
456,1,KXIP,CSK,11,121,1,198,28
456,1,KXIP,CSK,12,130,2,198,33
456,1,KXIP,CSK,13,137,2,198,34
456,1,KXIP,CSK,14,150,2,198,34
456,1,KXIP,CSK,15,155,4,198,34
456,1,KXIP,CSK,16,161,5,198,31
456,1,KXIP,CSK,17,166,5,198,29
456,1,KXIP,CSK,18,181,5,198,31
456,1,KXIP,CSK,19,194,6,198,39
456,1,KXIP,CSK,20,198,7,198,37
457,1,KKR,DC,1,0,0,206,0
457,1,KKR,DC,2,7,0,206,7
457,1,KKR,DC,3,12,1,206,12
457,1,KKR,DC,4,19,1,206,19
457,1,KKR,DC,5,32,1,206,32
457,1,KKR,DC,6,50,1,206,43
457,1,KKR,DC,7,60,1,206,48
457,1,KKR,DC,8,64,2,206,45
457,1,KKR,DC,9,71,2,206,39
457,1,KKR,DC,10,85,2,206,35
457,1,KKR,DC,11,91,3,206,31
457,1,KKR,DC,12,103,3,206,39
457,1,KKR,DC,13,109,3,206,38
457,1,KKR,DC,14,124,4,206,39
457,1,KKR,DC,15,146,4,206,55
457,1,KKR,DC,16,158,4,206,55
457,1,KKR,DC,17,178,4,206,69
457,1,KKR,DC,18,189,5,206,65
457,1,KKR,DC,19,205,6,206,59
457,1,KKR,DC,20,206,9,206,48
458,1,MI,RCB,1,4,2,230,4
458,1,MI,RCB,2,16,2,230,16
458,1,MI,RCB,3,22,2,230,22
458,1,MI,RCB,4,46,2,230,46
458,1,MI,RCB,5,67,2,230,63
458,1,MI,RCB,6,71,2,230,55
458,1,MI,RCB,7,74,2,230,52
458,1,MI,RCB,8,87,2,230,41
458,1,MI,RCB,9,96,2,230,29
458,1,MI,RCB,10,106,2,230,35
458,1,MI,RCB,11,119,2,230,45
458,1,MI,RCB,12,125,3,230,38
458,1,MI,RCB,13,130,3,230,34
458,1,MI,RCB,14,140,3,230,34
458,1,MI,RCB,15,155,3,230,36
458,1,MI,RCB,16,165,4,230,40
458,1,MI,RCB,17,179,4,230,49
458,1,MI,RCB,18,190,4,230,50
458,1,MI,RCB,19,206,5,230,51
458,1,MI,RCB,20,230,6,230,65
459,1,RR,KKR,1,3,0,165,3
459,1,RR,KKR,2,8,0,165,8
459,1,RR,KKR,3,10,0,165,10
459,1,RR,KKR,4,28,0,165,28
459,1,RR,KKR,5,41,0,165,38
459,1,RR,KKR,6,49,0,165,41
459,1,RR,KKR,7,56,1,165,46
459,1,RR,KKR,8,59,1,165,31
459,1,RR,KKR,9,63,2,165,22
459,1,RR,KKR,10,72,2,165,23
459,1,RR,KKR,11,82,2,165,26
459,1,RR,KKR,12,96,2,165,37
459,1,RR,KKR,13,100,3,165,37
459,1,RR,KKR,14,107,4,165,35
459,1,RR,KKR,15,113,4,165,31
459,1,RR,KKR,16,123,4,165,27
459,1,RR,KKR,17,128,5,165,28
459,1,RR,KKR,18,142,5,165,35
459,1,RR,KKR,19,153,7,165,40
459,1,RR,KKR,20,165,8,165,42
460,1,KXIP,SRH,1,2,0,201,2
460,1,KXIP,SRH,2,12,0,201,12
460,1,KXIP,SRH,3,17,0,201,17
460,1,KXIP,SRH,4,29,0,201,29
460,1,KXIP,SRH,5,42,0,201,40
460,1,KXIP,SRH,6,53,0,201,41
460,1,KXIP,SRH,7,55,0,201,38
460,1,KXIP,SRH,8,57,1,201,28
460,1,KXIP,SRH,9,74,1,201,32
460,1,KXIP,SRH,10,88,1,201,35
460,1,KXIP,SRH,11,92,2,201,37
460,1,KXIP,SRH,12,106,2,201,49
460,1,KXIP,SRH,13,110,2,201,36
460,1,KXIP,SRH,14,137,2,201,49
460,1,KXIP,SRH,15,149,2,201,57
460,1,KXIP,SRH,16,157,2,201,51
460,1,KXIP,SRH,17,171,2,201,61
460,1,KXIP,SRH,18,182,3,201,45
460,1,KXIP,SRH,19,188,3,201,39
460,1,KXIP,SRH,20,201,3,201,44
461,1,CSK,RR,1,15,0,210,15
461,1,CSK,RR,2,26,0,210,26
461,1,CSK,RR,3,38,0,210,38
461,1,CSK,RR,4,49,0,210,49
461,1,CSK,RR,5,54,1,210,39
461,1,CSK,RR,6,70,1,210,44
461,1,CSK,RR,7,75,1,210,37
461,1,CSK,RR,8,79,1,210,30
461,1,CSK,RR,9,98,1,210,44
461,1,CSK,RR,10,108,1,210,38
461,1,CSK,RR,11,124,1,210,49
461,1,CSK,RR,12,134,2,210,55
461,1,CSK,RR,13,154,2,210,56
461,1,CSK,RR,14,157,3,210,49
